experiment_id,candidate_id,sample_id,feature_id,reference_attribution,candidate_attribution,absolute_error,relative_error,sign_agreement,top_1_overlap,top_3_overlap,top_5_overlap,top_10_overlap,top_20_overlap,pass
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F106,0.9439684536733287,0.943968415,3.867332876161811e-08,4.096887836783735e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F107,1.156371921902406,1.15637183,9.190240590761789e-08,7.947478157064259e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F108,0.47217473703222573,0.472174704,3.303222573247666e-08,6.995763038932392e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F109,0.2527577901474428,0.252757758,3.214744281887505e-08,1.2718675376977414e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F110,0.18225480787413095,0.182254806,1.8741309615322166e-09,1.0283026184014478e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F111,-0.42949155484181567,-0.42949155,4.841815670619809e-09,1.127336641672286e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F112,0.02531416819643819,0.0253141765,8.303561810363291e-09,3.2802033019325663e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F113,-0.06500963425007433,-0.0650096312,3.0500743319894497e-09,4.691726645094857e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F114,-0.029743150280844757,-0.0297431536,3.319155242320626e-09,1.115939371243481e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F115,0.027424753865796958,0.0274247602,6.334203040553321e-09,2.3096663224580776e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F116,0.027930944245180944,0.0279309377,6.545180945838336e-09,2.3433439587233455e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F117,-0.04371121800080303,-0.0437112153,2.700803025668108e-09,6.178741177192755e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F118,-0.025908685875577413,-0.0259086806,5.275577412422461e-09,2.036219605177056e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F119,-0.001980812850485732,-0.00198081252,3.304857320966803e-10,1.6684349155733674e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F120,0.014813004262534719,0.0148130041,1.6253471832317068e-10,1.0972434453033678e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F121,-0.18416075462844803,-0.184160769,1.4371551976255503e-08,7.803808148620321e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F122,-0.02368635374352972,-0.0236863606,6.856470280425242e-09,2.8946921736732857e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F123,0.04619479909445872,0.0461947806,1.849445872142974e-08,4.003580291281803e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F124,0.03686021826500276,0.0368602015,1.6765002761043313e-08,4.548264646864824e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F125,-0.05551586228082754,-0.0555158667,4.419172458525189e-09,7.960197819085942e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F126,-0.04645815776691964,-0.0464581475,1.0266919640844474e-08,2.209928274029625e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00540,F127,-0.000282531406051991,-0.000282531255,1.510519910107727e-10,5.346378766223829e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F000,0.6209126231002586,0.620912611,1.2100258683922505e-08,1.948786066468595e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F001,0.03727569369351779,0.0372756831,1.0593517792145679e-08,2.841937129123873e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F002,0.06819962072968473,0.0681996122,8.529684736302556e-09,1.2506938667754064e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F003,0.0018947780493381737,0.00189477776,2.8933817364587555e-10,1.5270293728964106e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F004,0.1115175906733647,0.111517601,1.0326635296875608e-08,9.260095411424687e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F005,0.33328570975241983,0.333285779,6.924758017001764e-08,2.077724251107495e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F006,0.37489718655041415,0.374897212,2.544958582761936e-08,6.788417395657632e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F007,0.5584649488417543,0.558464944,4.8417543307976985e-09,8.669755086401401e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F008,0.7234037532279656,0.723403633,1.2022796558319726e-07,1.6619759718790114e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F009,0.04037015836570562,0.0403701514,6.965705623418472e-09,1.7254590780440998e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F010,0.01055772739420982,0.0105577279,5.057901788368957e-10,4.7907107273321575e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F011,-0.09394551067488979,-0.0939455107,2.511020558149113e-11,2.6728478456398136e-10,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F012,0.13914666396269135,0.139146656,7.962691339624683e-09,5.722516884601471e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F013,0.4241398059422709,0.424139798,7.94227089651045e-09,1.872559657272881e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F014,0.4670713173720513,0.467071354,3.662794867409502e-08,7.842046238287543e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F015,0.7842842652090036,0.784284234,3.120900360364942e-08,3.97929742927235e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F016,0.09255904011486997,0.0925590396,5.148699661061684e-10,5.5626113393915e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F017,0.023401972442580618,0.0234019682,4.242580616681257e-09,1.8129158245489383e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F018,-0.03514045294071504,-0.0351404585,5.559284955991561e-09,1.582018582791335e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F019,-0.009724181229013498,-0.00972419139,1.0160986501847602e-08,1.0449194911681441e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F020,-0.0014908085723963156,-0.00149081019,1.6176036844641611e-09,1.085051236232185e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F021,0.02131992160431247,0.0213199221,4.95687529217248e-10,2.3249969601998124e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F022,0.006646216336075169,0.00664621638,4.392483078652365e-11,6.608998047220179e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F023,-0.022350659275212587,-0.0223506615,2.224787413324103e-09,9.954012478689812e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F024,0.07525269000769813,0.0752526969,6.892301868122175e-09,9.158877732366926e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F025,0.045056437425119215,0.0450564399,2.474880786418332e-09,5.492846145528968e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F026,-0.02977538920628315,-0.0297753941,4.893716851889218e-09,1.6435442096107194e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F027,-0.006482597296863115,-0.00648260536,8.063136884735311e-09,1.2438127058481649e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F028,-0.001138185839237335,-0.00113818818,2.340762665078641e-09,2.0565733506639985e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F029,0.01585073549872541,0.0158507377,2.2012745896915487e-09,1.3887523325769694e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F030,0.003130740662220732,0.00313074002,6.422207323233953e-10,2.0513380110757817e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F031,0.03830686687798308,0.0383068696,2.722016924361359e-09,7.105819781689955e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F032,0.1348633459431873,0.134863317,2.894318729129708e-08,2.1461122063136207e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F033,0.037402088599385666,0.0374020934,4.800614336608611e-09,1.2835150432447938e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F034,-0.3162753000153773,-0.316275299,1.015377282254093e-09,3.2104223194309686e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F035,-0.5154929733493017,-0.515492916,5.734930164091878e-08,1.1125137413281188e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F036,-0.3577237905810611,-0.357723832,4.1418938945270156e-08,1.1578469208881014e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F037,-0.03072259939672038,-0.0307225976,1.7967203801150244e-09,5.8482043036593555e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F038,-0.01591222454843243,-0.015912218,6.548432431724427e-09,4.1153469219798914e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F039,-0.018152140755634958,-0.0181521401,6.556349595177036e-10,3.61188781171265e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F040,0.06692244774703679,0.066922456,8.252963215604758e-09,1.233212994061501e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F041,0.05182948779554536,0.0518294908,3.0044546434071506e-09,5.796805585382184e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F042,-0.16978891563181103,-0.169788912,3.6318110463451347e-09,2.1390153961644665e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F043,-0.30118122889011045,-0.301181197,3.189011044124612e-08,1.0588345946646498e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F044,-0.1705039446578288,-0.170503914,3.0657828803404286e-08,1.7980715264347175e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F045,-0.008161099040415804,-0.00816110428,5.239584195335101e-09,6.420194350524811e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F046,-0.0017439214031747439,-0.00174391584,5.563174743788979e-09,3.1900375404885946e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F047,0.04599615970713439,0.0459961481,1.1607134385582807e-08,2.5235007573431056e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F048,0.30070068998400956,0.300700665,2.4984009583395306e-08,8.308597357965453e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F049,0.09523409150831309,0.0952341035,1.1991686907353305e-08,1.2591800601475298e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F050,-0.12173543334639725,-0.121735416,1.7346397249151657e-08,1.4249259046700574e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F051,-0.06765178843737725,-0.0676517859,2.537377252753714e-09,3.7506432739800664e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F052,-0.02253710199997741,-0.0225371011,8.999774085693968e-10,3.993314706435188e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F053,0.05024892012153313,0.0502489135,6.621533134298918e-09,1.317746355202049e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F054,0.008490128200797854,0.00849012844,2.3920214593797784e-10,2.8174150057651543e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F055,0.014232549395401344,0.0142325498,4.045986566614257e-10,2.8427700858157913e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F056,0.2923259090732881,0.292325944,3.4926711911520414e-08,1.194786737249624e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F057,0.1013594769699197,0.101359494,1.7030080290414418e-08,1.680166551714588e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F058,-0.12136571512228175,-0.121365733,1.787771825023654e-08,1.4730451867913345e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F059,-0.07089120388890888,-0.0708912164,1.2511091121436557e-08,1.7648298286825895e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F060,-0.024036543027604766,-0.0240365379,5.127604767868332e-09,2.1332538385322444e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F061,0.04309651536791478,0.0430965275,1.2132085225324829e-08,2.8150965621589743e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F062,0.0013583179205596107,0.00135831803,1.094403892596546e-10,8.057052594474088e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F063,-0.02128596179711307,-0.0212859623,5.028869300149896e-10,2.3625285754444705e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F064,0.2924694137247089,0.292469442,2.8275291108492695e-08,9.667777135528853e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F065,0.04811552544869821,0.0481155589,3.3451301791054266e-08,6.952288576110585e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F066,0.0017584740133973946,0.00175847393,8.339739467587426e-11,4.742600347829389e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F067,-0.03100293738908306,-0.0310029425,5.1109169396656995e-09,1.6485266784641465e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F068,0.05554462353173671,0.0555446111,1.2431736709506147e-08,2.2381530234700368e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F069,0.1552277632178297,0.155227736,2.7217829684511585e-08,1.7534124772716757e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F070,0.16940606409858108,0.169406056,8.098581083526568e-09,4.78057330864722e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F071,0.3402122989019489,0.340212286,1.290194889813634e-08,3.79232289361025e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F072,0.1866255689472233,0.186625525,4.3947223304918737e-08,2.354833989406177e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F073,0.044020388998860044,0.0440203771,1.1898860043102477e-08,2.703033824487696e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F074,0.0060122208161541854,0.0060122218,9.83845814712947e-10,1.6364099802679567e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F075,-0.010506232417843767,-0.0105062295,2.9178437669502566e-09,2.77725035093893e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F076,0.07365027875150437,0.0736502707,8.051504366002327e-09,1.093207588958089e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F077,0.09747419977927047,0.0974742025,2.7207295305586854e-09,2.7912304350482027e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F078,0.12821341785149915,0.128213435,1.714850084155728e-08,1.3374965841265708e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F079,0.2307626867202414,0.23076269,3.2797586035915316e-09,1.421269031924409e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F080,0.1377088403438259,0.137708873,3.26561740982001e-08,2.3713927164491015e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F081,0.03617318234257994,0.0361731835,1.1574200556307979e-09,3.199663343604644e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F082,-0.04956837537721428,-0.0495683812,5.822785718867518e-09,1.1746977129180134e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P2-AFFINE,GOLD-MODEL-C1-B2-R00778,F083,-0.005459025159597888,-0.00545901991,5.2495978883349e-09,9.616365074092433e-07,True,1.0,1.0,1.0,1.0,1.0,True
